sex,workclass,education,marital.status,occupation,race,relationship,capital.gain,capital.loss,hours.per.week,age,income
 Female, Private, Bachelors, Divorced, Prof-specialty, White, Not-in-family,0,0,42,60, <=50K
 Male, Private, HS-grad, Never-married, Handlers-cleaners, White, Own-child,0,0,40,21, <=50K
 Male, Federal-gov, Masters, Married-civ-spouse, Sales, White, Husband,15024,0,40,57, >50K
 Male, Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Husband,0,0,60,41, >50K
 Male, Private, Some-college, Divorced, Other-service, White, Not-in-family,0,0,45,50, <=50K
 Female, Private, Bachelors, Never-married, Exec-managerial, White, Not-in-family,0,0,40,25, <=50K
 Male, Private, 7th-8th, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,50, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,45,36, <=50K
 Female, Private, HS-grad, Divorced, Prof-specialty, White, Not-in-family,0,0,40,31, <=50K
 Male, Local-gov, Bachelors, Never-married, Protective-serv, White, Not-in-family,0,0,56,29, <=50K
 Male, Private, Some-college, Never-married, Sales, White, Own-child,0,0,45,21, <=50K
 Female, Private, Bachelors, Never-married, Tech-support, Black, Unmarried,0,0,40,27, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Husband,0,0,16,65, <=50K
 Female, Self-emp-inc, Bachelors, Divorced, Sales, White, Not-in-family,0,0,60,37, <=50K
 Female, Private, Masters, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Wife,3464,0,40,39, <=50K
 Male, Private, HS-grad, Never-married, Craft-repair, White, Own-child,0,0,40,24, <=50K
 Male, Private, HS-grad, Divorced, Sales, White, Not-in-family,0,0,80,38, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Adm-clerical, White, Husband,7688,0,40,48, >50K
 Female, Private, Some-college, Never-married, Other-service, Asian-Pac-Islander, Not-in-family,0,0,25,21, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Husband,0,0,45,31, >50K
 Male, Private, HS-grad, Married-civ-spouse, Sales, White, Husband,4386,0,40,55, >50K
 Female, Private, Some-college, Married-civ-spouse, Adm-clerical, Asian-Pac-Islander, Wife,0,0,40,24, <=50K
 Female, Private, HS-grad, Divorced, Adm-clerical, White, Not-in-family,0,0,40,43, <=50K
 Male, Private, Assoc-acdm, Never-married, Tech-support, White, Not-in-family,0,0,45,26, <=50K
 Female, Private, Assoc-acdm, Never-married, Prof-specialty, White, Not-in-family,0,0,33,46, <=50K
 Male, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, White, Husband,0,0,40,35, >50K
 Male, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, White, Husband,0,0,54,41, >50K
 Male, Private, Bachelors, Never-married, Sales, White, Not-in-family,0,0,40,26, <=50K
 Male, Private, Masters, Married-civ-spouse, Exec-managerial, Asian-Pac-Islander, Husband,7298,0,35,34, >50K
 Female, Private, Some-college, Never-married, Prof-specialty, Black, Own-child,0,0,25,19, <=50K
 Female, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Black, Not-in-family,0,0,40,36, >50K
 Male, Private, Some-college, Never-married, Sales, White, Own-child,0,0,15,22, <=50K
 Male, Private, Some-college, Never-married, Machine-op-inspct, White, Not-in-family,0,0,40,24, <=50K
 Male, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, White, Husband,0,0,40,77, <=50K
 Female, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, White, Other-relative,0,0,40,22, <=50K
 Female, Private, Some-college, Never-married, Tech-support, White, Not-in-family,0,0,40,29, <=50K
 Female, Private, HS-grad, Widowed, Other-service, White, Not-in-family,0,0,24,62, <=50K
 Male, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,39, <=50K
 Male, Private, Some-college, Married-civ-spouse, Craft-repair, White, Husband,0,1485,50,43, <=50K
 Male, Private, HS-grad, Divorced, Transport-moving, White, Not-in-family,0,0,45,35, <=50K
 Female, Private, 11th, Never-married, Exec-managerial, White, Not-in-family,0,0,40,29, <=50K
 Male, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, White, Husband,0,0,10,76, <=50K
 Male, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, White, Husband,0,0,45,63, <=50K
 Female, Private, Assoc-voc, Never-married, Prof-specialty, Black, Own-child,0,0,15,23, <=50K
 Female, Private, Some-college, Married-civ-spouse, Prof-specialty, White, Wife,0,1887,50,43, >50K
 Male, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, White, Husband,0,0,40,58, <=50K
 Male, Private, HS-grad, Never-married, Transport-moving, White, Not-in-family,2050,0,55,66, <=50K
 Male, Private, Some-college, Never-married, Craft-repair, Black, Not-in-family,0,0,45,41, <=50K
 Male, Private, Bachelors, Never-married, Adm-clerical, White, Not-in-family,0,0,40,26, <=50K
 Male, Private, Assoc-voc, Never-married, Other-service, White, Not-in-family,0,0,40,47, <=50K
 Male, Local-gov, 10th, Married-civ-spouse, Adm-clerical, White, Husband,0,0,40,55, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Husband,0,0,40,53, <=50K
 Male, Private, 5th-6th, Never-married, Other-service, White, Other-relative,0,0,48,17, <=50K
 Male, Private, HS-grad, Never-married, Craft-repair, White, Other-relative,0,0,40,30, <=50K
 Male, Private, Masters, Never-married, Prof-specialty, White, Not-in-family,0,0,60,49, <=50K
 Male, Private, HS-grad, Never-married, Sales, Black, Unmarried,0,0,30,19, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Other-service, Black, Husband,0,0,40,45, <=50K
 Male, Private, Assoc-acdm, Never-married, Sales, White, Not-in-family,0,0,40,26, <=50K
 Male, Private, Assoc-voc, Married-civ-spouse, Craft-repair, White, Husband,7298,0,40,38, >50K
 Male, State-gov, HS-grad, Married-civ-spouse, Protective-serv, White, Husband,7298,0,40,36, >50K
 Male, Private, HS-grad, Never-married, Farming-fishing, White, Not-in-family,0,0,20,33, <=50K
 Female, State-gov, Some-college, Never-married, Protective-serv, Black, Own-child,0,0,40,22, <=50K
 Male, Self-emp-not-inc, Bachelors, Never-married, Sales, White, Not-in-family,0,0,42,43, <=50K
 Male, Private, 11th, Married-civ-spouse, Prof-specialty, White, Husband,0,0,8,67, <=50K
 Female, Private, Assoc-voc, Divorced, Prof-specialty, White, Unmarried,0,0,40,30, <=50K
 Male, Private, Assoc-acdm, Married-spouse-absent, Other-service, White, Not-in-family,0,0,25,56, <=50K
 Male, Private, Bachelors, Never-married, Prof-specialty, White, Own-child,0,0,25,31, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,33, >50K
 Male, Private, HS-grad, Married-civ-spouse, Other-service, White, Husband,0,0,40,26, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,33, >50K
 Male, Local-gov, 11th, Married-civ-spouse, Transport-moving, White, Husband,0,0,30,46, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,59, >50K
 Male, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, White, Husband,0,0,40,38, >50K
 Male, Private, 11th, Widowed, Other-service, Other, Unmarried,0,0,40,65, <=50K
 Male, Private, Assoc-voc, Married-civ-spouse, Tech-support, White, Husband,0,0,40,40, >50K
 Female, Private, HS-grad, Married-civ-spouse, Adm-clerical, White, Wife,0,0,35,42, <=50K
 Male, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,26, <=50K
 Female, Private, 10th, Married-civ-spouse, Other-service, White, Wife,0,0,24,36, <=50K
 Male, Private, Masters, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,62, >50K
 Male, Private, Bachelors, Married-civ-spouse, Transport-moving, White, Husband,0,0,45,43, <=50K
 Male, Private, Bachelors, Divorced, Exec-managerial, White, Not-in-family,0,1564,45,43, >50K
 Male, Private, HS-grad, Married-spouse-absent, Sales, White, Not-in-family,0,0,55,22, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,28, <=50K
 Male, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, White, Husband,0,0,45,56, <=50K
 Female, Private, Assoc-acdm, Never-married, Sales, White, Not-in-family,0,0,15,22, <=50K
 Female, Private, Bachelors, Divorced, Exec-managerial, White, Not-in-family,0,0,45,57, >50K
 Female, Private, HS-grad, Divorced, Sales, White, Unmarried,0,0,40,39, <=50K
 Female, Federal-gov, Some-college, Never-married, Adm-clerical, White, Unmarried,0,0,15,26, <=50K
 Male, Private, 11th, Never-married, Other-service, White, Own-child,0,0,10,17, <=50K
 Male, State-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,38,40, >50K
 Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Black, Husband,0,0,40,45, <=50K
 Male, Private, HS-grad, Never-married, Craft-repair, Black, Not-in-family,0,0,40,44, <=50K
 Female, Local-gov, Some-college, Never-married, Adm-clerical, White, Own-child,0,0,10,20, <=50K
 Female, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Wife,0,0,40,33, <=50K
 Male, Private, Some-college, Never-married, Sales, White, Not-in-family,0,0,40,23, <=50K
 Male, Self-emp-not-inc, Masters, Divorced, Exec-managerial, White, Not-in-family,0,0,30,46, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Sales, White, Husband,0,0,50,38, <=50K
 Male, Private, HS-grad, Divorced, Transport-moving, White, Not-in-family,0,0,40,54, <=50K
 Female, Private, 5th-6th, Divorced, Craft-repair, White, Not-in-family,0,2339,45,46, <=50K
 Male, Private, Some-college, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,25, <=50K
 Female, Private, Some-college, Divorced, Sales, White, Not-in-family,0,0,40,46, <=50K
 Female, Local-gov, Some-college, Married-civ-spouse, Transport-moving, White, Wife,0,0,40,36, <=50K
 Female, Private, HS-grad, Never-married, Other-service, White, Not-in-family,0,0,25,23, <=50K
 Male, Private, HS-grad, Separated, Machine-op-inspct, White, Not-in-family,0,0,40,29, <=50K
 Female, Private, Some-college, Married-civ-spouse, Adm-clerical, White, Wife,0,2415,6,44, >50K
 Female, Private, Some-college, Never-married, Adm-clerical, White, Own-child,0,0,16,19, <=50K
 Female, Private, HS-grad, Never-married, Other-service, White, Other-relative,0,0,40,19, <=50K
 Female, Private, HS-grad, Married-civ-spouse, Other-service, White, Wife,0,0,40,35, >50K
 Male, Private, Bachelors, Never-married, Craft-repair, White, Not-in-family,0,0,50,27, <=50K
 Male, Self-emp-not-inc, Assoc-acdm, Separated, Craft-repair, White, Not-in-family,0,0,40,46, <=50K
 Male, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,7688,0,45,34, >50K
 Female, Private, HS-grad, Never-married, Other-service, White, Not-in-family,0,0,35,34, <=50K
 Male, Private, Some-college, Married-civ-spouse, Tech-support, White, Husband,0,0,40,44, <=50K
 Female, Private, Some-college, Divorced, Handlers-cleaners, White, Unmarried,0,0,40,45, <=50K
 Female, Private, HS-grad, Never-married, Prof-specialty, White, Other-relative,0,0,35,20, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,0,0,55,25, >50K
 Male, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,0,0,50,52, >50K
 Male, Private, Some-college, Never-married, Handlers-cleaners, White, Own-child,0,0,40,20, <=50K
 Female, Private, Some-college, Never-married, Other-service, White, Not-in-family,0,0,40,28, <=50K
 Male, State-gov, Bachelors, Married-civ-spouse, Protective-serv, White, Husband,0,0,40,50, >50K
 Female, Private, Assoc-voc, Divorced, Tech-support, White, Not-in-family,0,0,64,34, <=50K
 Male, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Other, Husband,0,2179,40,28, <=50K
 Male, Private, Masters, Married-civ-spouse, Exec-managerial, White, Husband,0,1977,65,41, >50K
 Male, Private, HS-grad, Married-civ-spouse, Adm-clerical, White, Husband,0,0,40,28, <=50K
 Male, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,25,46, <=50K
 Female, Private, Some-college, Married-civ-spouse, Prof-specialty, White, Wife,0,1887,40,28, >50K
 Male, Private, Some-college, Married-civ-spouse, Exec-managerial, White, Husband,0,0,50,32, <=50K
 Female, Local-gov, Some-college, Divorced, Other-service, Black, Not-in-family,0,0,24,41, <=50K
 Female, Private, HS-grad, Never-married, Handlers-cleaners, Black, Unmarried,0,0,40,24, <=50K
 Female, Private, Some-college, Divorced, Exec-managerial, White, Unmarried,0,0,40,33, <=50K
 Male, Private, Doctorate, Married-civ-spouse, Exec-managerial, White, Husband,15024,0,60,46, >50K
 Male, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,31, <=50K
 Male, Private, 12th, Divorced, Craft-repair, White, Not-in-family,0,0,50,35, >50K
 Male, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,52, <=50K
 Female, Private, 11th, Never-married, Other-service, White, Own-child,0,0,19,30, <=50K
 Male, Local-gov, 11th, Separated, Machine-op-inspct, Black, Not-in-family,0,0,40,34, <=50K
 Female, State-gov, HS-grad, Divorced, Transport-moving, White, Unmarried,0,0,40,34, <=50K
 Male, Private, Some-college, Married-civ-spouse, Sales, White, Husband,0,0,30,20, <=50K
 Male, Private, 11th, Never-married, Handlers-cleaners, White, Own-child,2176,0,18,17, <=50K
 Female, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, White, Wife,0,0,40,32, >50K
 Male, Private, HS-grad, Divorced, Farming-fishing, White, Not-in-family,0,0,40,29, <=50K
 Female, Private, 10th, Never-married, Craft-repair, White, Unmarried,0,0,35,33, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Husband,0,0,60,25, <=50K
 Male, Federal-gov, Masters, Never-married, Prof-specialty, White, Not-in-family,0,1408,40,36, <=50K
 Male, Private, HS-grad, Never-married, Handlers-cleaners, White, Not-in-family,0,0,72,23, <=50K
 Male, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,63, >50K
 Male, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,47, <=50K
 Male, Private, HS-grad, Widowed, Prof-specialty, White, Not-in-family,0,0,24,80, <=50K
 Male, Private, 11th, Never-married, Prof-specialty, White, Own-child,0,0,40,17, <=50K
 Female, Self-emp-not-inc, Bachelors, Married-spouse-absent, Prof-specialty, White, Not-in-family,2174,0,40,40, <=50K
 Female, Private, Assoc-acdm, Married-civ-spouse, Other-service, White, Wife,0,0,25,30, >50K
 Male, Private, Some-college, Never-married, Craft-repair, Asian-Pac-Islander, Own-child,0,1980,40,27, <=50K
 Male, Private, Masters, Married-civ-spouse, Prof-specialty, White, Husband,0,0,50,33, >50K
 Male, Local-gov, HS-grad, Never-married, Farming-fishing, Black, Not-in-family,594,0,60,34, <=50K
 Female, Local-gov, Some-college, Never-married, Protective-serv, White, Not-in-family,0,0,40,34, <=50K
 Male, Private, Some-college, Married-civ-spouse, Adm-clerical, White, Husband,0,0,40,23, <=50K
 Female, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, White, Wife,0,0,40,42, <=50K
 Male, Private, Bachelors, Never-married, Prof-specialty, White, Not-in-family,0,0,40,29, <=50K
 Female, Private, HS-grad, Divorced, Adm-clerical, White, Not-in-family,0,0,28,45, <=50K
 Male, Federal-gov, HS-grad, Never-married, Armed-Forces, White, Own-child,0,0,40,24, <=50K
 Male, Private, Some-college, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,44, >50K
 Male, Private, 9th, Never-married, Craft-repair, White, Other-relative,0,0,40,27, <=50K
 Male, Private, Some-college, Never-married, Sales, White, Not-in-family,0,0,35,20, <=50K
 Female, Private, HS-grad, Widowed, Exec-managerial, Black, Unmarried,0,0,40,44, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, Amer-Indian-Eskimo, Husband,0,0,40,51, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,20, <=50K
 Female, Private, 11th, Never-married, Prof-specialty, White, Own-child,0,0,5,17, <=50K
 Female, Private, HS-grad, Never-married, Machine-op-inspct, Black, Own-child,0,0,40,19, <=50K
 Male, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, White, Husband,0,0,55,45, >50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,60, >50K
 Male, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Black, Husband,0,0,40,42, >50K
 Female, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, White, Wife,0,0,40,44, >50K
 Male, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Asian-Pac-Islander, Husband,0,0,40,40, >50K
 Female, Private, HS-grad, Married-civ-spouse, Exec-managerial, White, Wife,0,0,40,30, <=50K
 Male, Private, Some-college, Married-civ-spouse, Transport-moving, Black, Husband,0,0,50,38, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Husband,0,0,60,23, <=50K
 Male, Private, Some-college, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,32, <=50K
 Male, Private, Assoc-acdm, Never-married, Farming-fishing, White, Own-child,0,0,40,44, <=50K
 Male, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Black, Husband,0,0,40,54, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,50,32, <=50K
 Male, Private, 1st-4th, Married-spouse-absent, Craft-repair, White, Unmarried,0,0,40,50, <=50K
 Female, Private, Bachelors, Never-married, Tech-support, White, Not-in-family,0,0,20,24, <=50K
 Female, Private, HS-grad, Married-civ-spouse, Adm-clerical, White, Wife,0,0,60,37, <=50K
 Male, Private, HS-grad, Divorced, Transport-moving, White, Unmarried,0,0,40,52, <=50K
 Male, Private, Some-college, Married-civ-spouse, Transport-moving, White, Husband,0,0,40,38, <=50K
 Male, Private, Masters, Married-civ-spouse, Exec-managerial, White, Husband,0,1977,45,49, >50K
 Female, Private, Bachelors, Married-civ-spouse, Tech-support, White, Wife,0,0,16,30, >50K
 Male, Private, Some-college, Never-married, Prof-specialty, White, Unmarried,0,0,40,60, >50K
 Male, Private, Some-college, Never-married, Prof-specialty, White, Own-child,0,0,40,22, <=50K
 Male, Private, HS-grad, Never-married, Craft-repair, White, Not-in-family,0,0,40,35, <=50K
 Male, Private, HS-grad, Never-married, Transport-moving, White, Not-in-family,0,0,60,30, <=50K
 Female, Private, Assoc-voc, Divorced, Other-service, White, Not-in-family,0,0,24,67, <=50K
 Female, Private, Bachelors, Never-married, Craft-repair, White, Not-in-family,0,0,40,46, <=50K
